time,group,geo,value
2020-01-13,tages_distanz_2-10km_alter_6579,ch,21.5349737928517
2020-01-13,tages_distanz_20-50km,ch,25.0087744167038
2020-01-13,tages_distanz_20-50km_alter_1529,ch,26.4861771503612
2020-01-13,tages_distanz_20-50km_alter_3064,ch,25.1762507059967
2020-01-13,tages_distanz_20-50km_alter_6579,ch,21.9424103265621
2020-01-13,tages_distanz_50-100km,ch,16.7620208008474
2020-01-13,tages_distanz_50-100km_alter_1529,ch,17.6805028052611
2020-01-13,tages_distanz_50-100km_alter_3064,ch,18.2597967271324
2020-01-13,tages_distanz_50-100km_alter_6579,ch,8.53699440717227
2020-01-13,tages_distanz_weniger2km,ch,12.3723082770116
2020-01-13,tages_distanz_weniger2km_alter_1529,ch,11.4307343355696
2020-01-13,tages_distanz_weniger2km_alter_3064,ch,10.8944846452898
2020-01-13,tages_distanz_weniger2km_alter_6579,ch,20.542932234135
2020-01-13,total,ch,22.0422976652539
2020-01-13,total,rural,30.7715307853513
2020-01-13,total,urban,16.8323747175032
2020-01-13,total,zh,21.0554129977515
2020-01-13,weiblich,ch,19.1563532290826
2020-01-14,alter_1529,ch,22.5905145585885
2020-01-14,alter_3064,ch,25.7897181371188
2020-01-14,alter_6579,ch,16.2270459067097
2020-01-14,erwerbstaetig,ch,26.306230374227
2020-01-14,in_ausbildung,ch,19.9140906080509
2020-01-14,maennlich,ch,27.2518800448742
2020-01-14,nicht_erwerbstaetig,ch,16.1741598406794
2020-01-14,tages_distanz_10-20km,ch,15.1660185990038
2020-01-14,tages_distanz_10-20km_alter_1529,ch,16.1935750057635
2020-01-14,tages_distanz_10-20km_alter_3064,ch,14.1490759179332
2020-01-14,tages_distanz_10-20km_alter_6579,ch,18.1159095694528
2020-01-14,tages_distanz_100pluskm,ch,11.2742450159921
2020-01-14,tages_distanz_100pluskm_alter_1529,ch,11.0350111171949
2020-01-14,tages_distanz_100pluskm_alter_3064,ch,11.4631518729944
2020-01-14,tages_distanz_100pluskm_alter_6579,ch,10.8007284552664
2020-01-14,tages_distanz_2-10km,ch,19.1541435024637
2020-01-14,tages_distanz_2-10km_alter_1529,ch,21.2901318447468
2020-01-14,tages_distanz_2-10km_alter_3064,ch,18.0910800381927
2020-01-14,tages_distanz_2-10km_alter_6579,ch,20.602895393006
2020-01-14,tages_distanz_20-50km,ch,27.0445905429304
2020-01-14,tages_distanz_20-50km_alter_1529,ch,27.8606495408691
2020-01-14,tages_distanz_20-50km_alter_3064,ch,27.5347924392571
2020-01-14,tages_distanz_20-50km_alter_6579,ch,23.6034826760479
2020-01-14,tages_distanz_50-100km,ch,16.7155637791602
2020-01-14,tages_distanz_50-100km_alter_1529,ch,15.5174076718876
2020-01-14,tages_distanz_50-100km_alter_3064,ch,18.566288825876
2020-01-14,tages_distanz_50-100km_alter_6579,ch,10.3125667447114
2020-01-14,tages_distanz_weniger2km,ch,10.6454385604498
2020-01-14,tages_distanz_weniger2km_alter_1529,ch,8.10322481953816
2020-01-14,tages_distanz_weniger2km_alter_3064,ch,10.1956109057466
2020-01-14,tages_distanz_weniger2km_alter_6579,ch,16.5644171615155
2020-01-14,total,ch,23.5793071652661
2020-01-14,total,rural,30.4313207054541
2020-01-14,total,urban,18.7715436559005
2020-01-14,total,zh,22.6198700997959
2020-01-14,weiblich,ch,20.4291671202441
2020-01-15,alter_1529,ch,24.8935128470849
2020-01-15,alter_3064,ch,25.1454187219428
2020-01-15,alter_6579,ch,14.8994809408541
2020-01-15,erwerbstaetig,ch,26.0584418977867
2020-01-15,in_ausbildung,ch,20.2475502036983
2020-01-15,maennlich,ch,27.0604312847154
2020-01-15,nicht_erwerbstaetig,ch,14.0413723191805
2020-01-15,tages_distanz_10-20km,ch,15.5172178815578
2020-01-15,tages_distanz_10-20km_alter_1529,ch,15.0368376526507
2020-01-15,tages_distanz_10-20km_alter_3064,ch,14.2779073210643
2020-01-15,tages_distanz_10-20km_alter_6579,ch,21.6104216051846
2020-01-15,tages_distanz_100pluskm,ch,11.1635188789905
2020-01-15,tages_distanz_100pluskm_alter_1529,ch,10.6988365984167
2020-01-15,tages_distanz_100pluskm_alter_3064,ch,12.3173472783205
2020-01-15,tages_distanz_100pluskm_alter_6579,ch,6.86299252896505
2020-01-15,tages_distanz_2-10km,ch,18.8986919651541
2020-01-15,tages_distanz_2-10km_alter_1529,ch,20.4768570102475
2020-01-15,tages_distanz_2-10km_alter_3064,ch,18.6142660804425
2020-01-15,tages_distanz_2-10km_alter_6579,ch,17.7561441543185
2020-01-15,tages_distanz_20-50km,ch,26.3575591073815
2020-01-15,tages_distanz_20-50km_alter_1529,ch,28.0605012149542
2020-01-15,tages_distanz_20-50km_alter_3064,ch,27.3114906303973
2020-01-15,tages_distanz_20-50km_alter_6579,ch,19.661098562738
2020-01-15,tages_distanz_50-100km,ch,17.1711345602156
2020-01-15,tages_distanz_50-100km_alter_1529,ch,17.4497289299283
2020-01-15,tages_distanz_50-100km_alter_3064,ch,17.6216682133932
2020-01-15,tages_distanz_50-100km_alter_6579,ch,14.7995855257479
2020-01-15,tages_distanz_weniger2km,ch,10.8918776067005
2020-01-15,tages_distanz_weniger2km_alter_1529,ch,8.27723859380256
2020-01-15,tages_distanz_weniger2km_alter_3064,ch,9.85732047638225
2020-01-15,tages_distanz_weniger2km_alter_6579,ch,19.309757623046
2020-01-15,total,ch,23.330932639576
2020-01-15,total,rural,32.3150225669257
2020-01-15,total,urban,17.8306033707035
2020-01-15,total,zh,21.1090877394408
2020-01-15,weiblich,ch,20.6461879396669
2020-01-16,alter_1529,ch,23.4912509593585
2020-01-16,alter_3064,ch,26.7129656497068
2020-01-16,alter_6579,ch,17.52749567525
2020-01-16,erwerbstaetig,ch,26.9147819009785
2020-01-16,in_ausbildung,ch,22.1601177731196
2020-01-16,maennlich,ch,28.2349150978744
2020-01-16,nicht_erwerbstaetig,ch,16.1772497943202
2020-01-16,tages_distanz_10-20km,ch,14.3066052538417
2020-01-16,tages_distanz_10-20km_alter_1529,ch,15.2099342973496
2020-01-16,tages_distanz_10-20km_alter_3064,ch,13.745544008615
2020-01-16,tages_distanz_10-20km_alter_6579,ch,15.4043897394059
2020-01-16,tages_distanz_100pluskm,ch,12.337279950777
2020-01-16,tages_distanz_100pluskm_alter_1529,ch,12.1523048487639
2020-01-16,tages_distanz_100pluskm_alter_3064,ch,12.4743768647558
2020-01-16,tages_distanz_100pluskm_alter_6579,ch,12.0143655167026
2020-01-16,tages_distanz_2-10km,ch,17.8999378181455
2020-01-16,tages_distanz_2-10km_alter_1529,ch,19.3764185792564
2020-01-16,tages_distanz_2-10km_alter_3064,ch,17.1355653425225
2020-01-16,tages_distanz_2-10km_alter_6579,ch,19.0196985854394
2020-01-16,tages_distanz_20-50km,ch,26.1705003289107
2020-01-16,tages_distanz_20-50km_alter_1529,ch,27.9575391904816
2020-01-16,tages_distanz_20-50km_alter_3064,ch,26.8739025907126
2020-01-16,tages_distanz_20-50km_alter_6579,ch,20.330484863823
2020-01-16,tages_distanz_50-100km,ch,18.0167219020347
2020-01-16,tages_distanz_50-100km_alter_1529,ch,15.5351845701393
2020-01-16,tages_distanz_50-100km_alter_3064,ch,19.3134197109926
2020-01-16,tages_distanz_50-100km_alter_6579,ch,16.0816708501613
2020-01-16,tages_distanz_weniger2km,ch,11.2689547462903
2020-01-16,tages_distanz_weniger2km_alter_1529,ch,9.76861851400912
2020-01-16,tages_distanz_weniger2km_alter_3064,ch,10.4571914824014
2020-01-16,tages_distanz_weniger2km_alter_6579,ch,17.1493904444679
2020-01-16,total,ch,24.9902334058223
2020-01-16,total,rural,34.8002754575971
2020-01-16,total,urban,19.0558202527283
2020-01-16,total,zh,24.7571094337406
2020-01-16,weiblich,ch,22.3810130323872
2020-01-17,alter_1529,ch,29.8521264094665
2020-01-17,alter_3064,ch,26.8639421939906
2020-01-17,alter_6579,ch,15.3941115426888
2020-01-17,erwerbstaetig,ch,27.9851048203103
2020-01-17,in_ausbildung,ch,28.0094615690798
2020-01-17,maennlich,ch,28.8550138655621
2020-01-17,nicht_erwerbstaetig,ch,15.024892021061
2020-01-17,tages_distanz_10-20km,ch,15.7288853015442
2020-01-17,tages_distanz_10-20km_alter_1529,ch,14.262436957925
2020-01-17,tages_distanz_10-20km_alter_3064,ch,15.6472241648432
2020-01-17,tages_distanz_10-20km_alter_6579,ch,18.3163797450874
2020-01-17,tages_distanz_100pluskm,ch,13.3632636150229
2020-01-17,tages_distanz_100pluskm_alter_1529,ch,15.318355650428
2020-01-17,tages_distanz_100pluskm_alter_3064,ch,13.661325303582
2020-01-17,tages_distanz_100pluskm_alter_6579,ch,9.08356245071576
2020-01-17,tages_distanz_2-10km,ch,16.3388488944111
2020-01-17,tages_distanz_2-10km_alter_1529,ch,15.8074230904404
2020-01-17,tages_distanz_2-10km_alter_3064,ch,16.3653188077565
2020-01-17,tages_distanz_2-10km_alter_6579,ch,17.0305705500302
2020-01-17,tages_distanz_20-50km,ch,24.5089703401752
2020-01-17,tages_distanz_20-50km_alter_1529,ch,26.4786991442451
2020-01-17,tages_distanz_20-50km_alter_3064,ch,24.9908723837689
2020-01-17,tages_distanz_20-50km_alter_6579,ch,19.4004751476956
2020-01-17,tages_distanz_50-100km,ch,18.4563318644845
2020-01-17,tages_distanz_50-100km_alter_1529,ch,19.6275536245995
2020-01-17,tages_distanz_50-100km_alter_3064,ch,18.8945675143531
2020-01-17,tages_distanz_50-100km_alter_6579,ch,14.7532653993839
2020-01-17,tages_distanz_weniger2km,ch,11.6036999843621
2020-01-17,tages_distanz_weniger2km_alter_1529,ch,8.50553153236206
2020-01-17,tages_distanz_weniger2km_alter_3064,ch,10.4406918256963
2020-01-17,tages_distanz_weniger2km_alter_6579,ch,21.415746707087
2020-01-17,total,ch,25.7066907628845
2020-01-17,total,rural,34.2174463978827
2020-01-17,total,urban,20.2691799456035
2020-01-17,total,zh,24.6012879696428
2020-01-17,weiblich,ch,22.0565286852356
2020-01-18,alter_1529,ch,23.7794375807321
2020-01-18,alter_3064,ch,20.7413903633526
2020-01-18,alter_6579,ch,10.5895554061343
2020-01-18,erwerbstaetig,ch,21.870653644231
2020-01-18,in_ausbildung,ch,20.771442573866
2020-01-18,maennlich,ch,20.5581009010565
2020-01-18,nicht_erwerbstaetig,ch,9.83397865896352
2020-01-18,tages_distanz_10-20km,ch,14.7746639898441
2020-01-18,tages_distanz_10-20km_alter_1529,ch,14.9256653095199
2020-01-18,tages_distanz_10-20km_alter_3064,ch,14.9510694176484
2020-01-18,tages_distanz_10-20km_alter_6579,ch,13.7743575894952
2020-01-18,tages_distanz_100pluskm,ch,12.6500673235022
2020-01-18,tages_distanz_100pluskm_alter_1529,ch,15.8868056539941
2020-01-18,tages_distanz_100pluskm_alter_3064,ch,12.2575923792028
2020-01-18,tages_distanz_100pluskm_alter_6579,ch,9.45910957359981
2020-01-18,tages_distanz_2-10km,ch,19.3572414802099
2020-01-18,tages_distanz_2-10km_alter_1529,ch,17.7550884891603
2020-01-18,tages_distanz_2-10km_alter_3064,ch,18.9274265948979
2020-01-18,tages_distanz_2-10km_alter_6579,ch,23.6657043943005
2020-01-18,tages_distanz_20-50km,ch,21.8420983178256
2020-01-18,tages_distanz_20-50km_alter_1529,ch,21.8623815620009
2020-01-18,tages_distanz_20-50km_alter_3064,ch,23.2415685675397
2020-01-18,tages_distanz_20-50km_alter_6579,ch,15.6918169135957
2020-01-18,tages_distanz_50-100km,ch,15.1875219411611
2020-01-18,tages_distanz_50-100km_alter_1529,ch,16.2149421737314
2020-01-18,tages_distanz_50-100km_alter_3064,ch,15.5473986800418
2020-01-18,tages_distanz_50-100km_alter_6579,ch,12.0562212852846
2020-01-18,tages_distanz_weniger2km,ch,16.188406947457
2020-01-18,tages_distanz_weniger2km_alter_1529,ch,13.3551168115935
2020-01-18,tages_distanz_weniger2km_alter_3064,ch,15.0749443606694
2020-01-18,tages_distanz_weniger2km_alter_6579,ch,25.3527902437242
2020-01-18,total,ch,19.7845703110185
2020-01-18,total,rural,26.0549134883557
2020-01-18,total,urban,15.2536818621446
2020-01-18,total,zh,16.5105225253884
2020-01-18,weiblich,ch,19.330019554879
2020-01-19,alter_1529,ch,16.8055194080159
2020-01-19,alter_3064,ch,11.0835969841134
2020-01-19,alter_6579,ch,7.18837999353724
2020-01-19,erwerbstaetig,ch,12.3391126526341
2020-01-19,in_ausbildung,ch,17.2709731694335
2020-01-19,maennlich,ch,12.6320160789254
2020-01-19,nicht_erwerbstaetig,ch,5.8764538960323
2020-01-19,tages_distanz_10-20km,ch,13.3830048813616
2020-01-19,tages_distanz_10-20km_alter_1529,ch,13.360659459281
2020-01-19,tages_distanz_10-20km_alter_3064,ch,12.7886688336345
2020-01-19,tages_distanz_10-20km_alter_6579,ch,16.0470932433616
2020-01-19,tages_distanz_100pluskm,ch,11.8810735078444
2020-01-19,tages_distanz_100pluskm_alter_1529,ch,14.2306699781337
2020-01-19,tages_distanz_100pluskm_alter_3064,ch,11.7560624322394
2020-01-19,tages_distanz_100pluskm_alter_6579,ch,8.83747927058103
2020-01-19,tages_distanz_2-10km,ch,20.7637255967798
2020-01-19,tages_distanz_2-10km_alter_1529,ch,19.8800644447308
2020-01-19,tages_distanz_2-10km_alter_3064,ch,20.3402992811384
2020-01-19,tages_distanz_2-10km_alter_6579,ch,23.9900542707727
2020-01-19,tages_distanz_20-50km,ch,16.5290675549485
2020-01-19,tages_distanz_20-50km_alter_1529,ch,20.8590047396935
2020-01-19,tages_distanz_20-50km_alter_3064,ch,16.4857716946504
2020-01-19,tages_distanz_20-50km_alter_6579,ch,10.0923901947991
2020-01-19,tages_distanz_50-100km,ch,10.8470067408111
2020-01-19,tages_distanz_50-100km_alter_1529,ch,10.9230607374586
2020-01-19,tages_distanz_50-100km_alter_3064,ch,11.158611284805
2020-01-19,tages_distanz_50-100km_alter_6579,ch,9.35176217582155
2020-01-19,tages_distanz_weniger2km,ch,26.5961217182546
2020-01-19,tages_distanz_weniger2km_alter_1529,ch,20.7465406407022
2020-01-19,tages_distanz_weniger2km_alter_3064,ch,27.4705864735323
2020-01-19,tages_distanz_weniger2km_alter_6579,ch,31.6812208446639
2020-01-19,total,ch,11.4471453577233
2020-01-19,total,rural,14.9746843132895
2020-01-19,total,urban,9.4455152381812
2020-01-19,total,zh,12.4536659102299
2020-01-19,weiblich,ch,10.2646530633242
2020-01-20,alter_1529,ch,23.8607909738812
2020-01-20,alter_3064,ch,26.5371364893003
2020-01-20,alter_6579,ch,13.5671943484676
2020-01-20,erwerbstaetig,ch,26.3416066884678
2020-01-20,in_ausbildung,ch,20.5290621501156
2020-01-20,maennlich,ch,26.0984300850489
2020-01-20,nicht_erwerbstaetig,ch,13.6408933376195
2020-01-20,tages_distanz_10-20km,ch,15.868757461379
2020-01-20,tages_distanz_10-20km_alter_1529,ch,15.9488434108462
2020-01-20,tages_distanz_10-20km_alter_3064,ch,14.5614609831242
2020-01-20,tages_distanz_10-20km_alter_6579,ch,21.4392214291473
2020-01-20,tages_distanz_100pluskm,ch,10.5899835274686
2020-01-20,tages_distanz_100pluskm_alter_1529,ch,10.4333203151935
2020-01-20,tages_distanz_100pluskm_alter_3064,ch,11.2618097310065
2020-01-20,tages_distanz_100pluskm_alter_6579,ch,7.90178738601446
2020-01-20,tages_distanz_2-10km,ch,18.3957780988321
2020-01-20,tages_distanz_2-10km_alter_1529,ch,18.8558883927726
2020-01-20,tages_distanz_2-10km_alter_3064,ch,18.0742598487851
2020-01-20,tages_distanz_2-10km_alter_6579,ch,19.1004626175964
2020-01-20,tages_distanz_20-50km,ch,25.4663828171478
2020-01-20,tages_distanz_20-50km_alter_1529,ch,27.797929012156
2020-01-20,tages_distanz_20-50km_alter_3064,ch,25.6474807734018
2020-01-20,tages_distanz_20-50km_alter_6579,ch,21.1557423624363
2020-01-20,tages_distanz_50-100km,ch,17.6431350722801
2020-01-20,tages_distanz_50-100km_alter_1529,ch,17.1812622791107
2020-01-20,tages_distanz_50-100km_alter_3064,ch,20.17108538291
2020-01-20,tages_distanz_50-100km_alter_6579,ch,7.33518715162803
2020-01-20,tages_distanz_weniger2km,ch,12.0359630228924
2020-01-20,tages_distanz_weniger2km_alter_1529,ch,9.78275658992106
2020-01-20,tages_distanz_weniger2km_alter_3064,ch,10.2839032807724
2020-01-20,tages_distanz_weniger2km_alter_6579,ch,23.0675990531774
2020-01-20,total,ch,23.2557193386814
2020-01-20,total,rural,31.5479580567671
2020-01-20,total,urban,17.8160959945525
2020-01-20,total,zh,19.8829874840465
2020-01-20,weiblich,ch,19.5901609076929
2020-01-21,alter_1529,ch,23.796812441559
2020-01-21,alter_3064,ch,25.6315767199329
2020-01-21,alter_6579,ch,15.3823753523282
2020-01-21,erwerbstaetig,ch,26.1455973195405
2020-01-21,in_ausbildung,ch,20.3689102867853
2020-01-21,maennlich,ch,27.6865597100851
2020-01-21,nicht_erwerbstaetig,ch,14.4374680149815
2020-01-21,tages_distanz_10-20km,ch,16.0005377693217
2020-01-21,tages_distanz_10-20km_alter_1529,ch,16.7042020084973
2020-01-21,tages_distanz_10-20km_alter_3064,ch,15.2350253845279
2020-01-21,tages_distanz_10-20km_alter_6579,ch,18.3168740592539
2020-01-21,tages_distanz_100pluskm,ch,11.0087764428649
2020-01-21,tages_distanz_100pluskm_alter_1529,ch,9.77901732989957
2020-01-21,tages_distanz_100pluskm_alter_3064,ch,11.8451330252708
2020-01-21,tages_distanz_100pluskm_alter_6579,ch,9.18515219761493
2020-01-21,tages_distanz_2-10km,ch,18.0442636787571
2020-01-21,tages_distanz_2-10km_alter_1529,ch,17.4806731387186
2020-01-21,tages_distanz_2-10km_alter_3064,ch,17.1032227176253
2020-01-21,tages_distanz_2-10km_alter_6579,ch,23.0830217060832
2020-01-21,tages_distanz_20-50km,ch,27.626587808922
2020-01-21,tages_distanz_20-50km_alter_1529,ch,28.649555950169
2020-01-21,tages_distanz_20-50km_alter_3064,ch,28.8608853602473
2020-01-21,tages_distanz_20-50km_alter_6579,ch,20.5823710253838
2020-01-21,tages_distanz_50-100km,ch,17.0072776629464
2020-01-21,tages_distanz_50-100km_alter_1529,ch,17.9522989310155
2020-01-21,tages_distanz_50-100km_alter_3064,ch,17.6113711847818
2020-01-21,tages_distanz_50-100km_alter_6579,ch,12.8780882088695
2020-01-21,tages_distanz_weniger2km,ch,10.3125566371879
2020-01-21,tages_distanz_weniger2km_alter_1529,ch,9.43425264170003
2020-01-21,tages_distanz_weniger2km_alter_3064,ch,9.34436232754688
2020-01-21,tages_distanz_weniger2km_alter_6579,ch,15.9544928027947
2020-01-21,total,ch,23.6606823167268
2020-01-21,total,rural,31.002990580692
2020-01-21,total,urban,18.4411339190315
2020-01-21,total,zh,22.645378834802
2020-01-21,weiblich,ch,20.797804478976
2020-01-22,alter_1529,ch,27.0542243221824
2020-01-22,alter_3064,ch,24.7732859596105
2020-01-22,alter_6579,ch,13.7726607365109
2020-01-22,erwerbstaetig,ch,25.8143234416792
2020-01-22,in_ausbildung,ch,21.6078502027432
2020-01-22,maennlich,ch,27.8222263035386
2020-01-22,nicht_erwerbstaetig,ch,13.1368542494268
2020-01-22,tages_distanz_10-20km,ch,16.5816912045419
2020-01-22,tages_distanz_10-20km_alter_1529,ch,17.4395350252523
2020-01-22,tages_distanz_10-20km_alter_3064,ch,15.4675285642063
2020-01-22,tages_distanz_10-20km_alter_6579,ch,20.1316032176082
2020-01-22,tages_distanz_100pluskm,ch,10.8957571549099
2020-01-22,tages_distanz_100pluskm_alter_1529,ch,11.3899017617596
2020-01-22,tages_distanz_100pluskm_alter_3064,ch,11.5010802938666
2020-01-22,tages_distanz_100pluskm_alter_6579,ch,7.51801391631932
2020-01-22,tages_distanz_2-10km,ch,18.2322655125274
2020-01-22,tages_distanz_2-10km_alter_1529,ch,15.7166569250394
2020-01-22,tages_distanz_2-10km_alter_3064,ch,18.3388729441899
2020-01-22,tages_distanz_2-10km_alter_6579,ch,21.5651011688741
2020-01-22,tages_distanz_20-50km,ch,27.0077775475381
2020-01-22,tages_distanz_20-50km_alter_1529,ch,27.7889179819573
2020-01-22,tages_distanz_20-50km_alter_3064,ch,27.3174358496246
2020-01-22,tages_distanz_20-50km_alter_6579,ch,24.4825057655927
2020-01-22,tages_distanz_50-100km,ch,16.6330840231614
2020-01-22,tages_distanz_50-100km_alter_1529,ch,18.2953012587089
2020-01-22,tages_distanz_50-100km_alter_3064,ch,17.7605433276291
2020-01-22,tages_distanz_50-100km_alter_6579,ch,9.22226004934204
2020-01-22,tages_distanz_weniger2km,ch,10.6494245573213
2020-01-22,tages_distanz_weniger2km_alter_1529,ch,9.36968704728255
2020-01-22,tages_distanz_weniger2km_alter_3064,ch,9.61453902048357
2020-01-22,tages_distanz_weniger2km_alter_6579,ch,17.0805158822637
2020-01-22,total,ch,23.5588228502207
2020-01-22,total,rural,32.3037305931465
2020-01-22,total,urban,17.9888207157903
2020-01-22,total,zh,23.5783070495918
2020-01-22,weiblich,ch,20.1905169299197
2020-01-23,alter_1529,ch,24.9387644937919
2020-01-23,alter_3064,ch,25.7048598276815
2020-01-23,alter_6579,ch,16.7395822785391
2020-01-23,erwerbstaetig,ch,26.4921307245436
2020-01-23,in_ausbildung,ch,20.5620113569635
2020-01-23,maennlich,ch,27.8885549770345
2020-01-23,nicht_erwerbstaetig,ch,16.7571897560817
2020-01-23,tages_distanz_10-20km,ch,17.0474162271021
2020-01-23,tages_distanz_10-20km_alter_1529,ch,16.9657656813788
2020-01-23,tages_distanz_10-20km_alter_3064,ch,16.470534618698
2020-01-23,tages_distanz_10-20km_alter_6579,ch,19.7995850966215
2020-01-23,tages_distanz_100pluskm,ch,11.4558940850932
2020-01-23,tages_distanz_100pluskm_alter_1529,ch,9.85817636215338
2020-01-23,tages_distanz_100pluskm_alter_3064,ch,12.004765006782
2020-01-23,tages_distanz_100pluskm_alter_6579,ch,11.4607951325841
2020-01-23,tages_distanz_2-10km,ch,17.5927086423446
2020-01-23,tages_distanz_2-10km_alter_1529,ch,18.6131271841208
2020-01-23,tages_distanz_2-10km_alter_3064,ch,16.6524361701902
2020-01-23,tages_distanz_2-10km_alter_6579,ch,20.2723147872208
2020-01-23,tages_distanz_20-50km,ch,26.0348841763893
2020-01-23,tages_distanz_20-50km_alter_1529,ch,30.356785613817
2020-01-23,tages_distanz_20-50km_alter_3064,ch,25.7059221875321
2020-01-23,tages_distanz_20-50km_alter_6579,ch,20.7639126106753
