time,availability,geo,value
2020-10-21,tot,so,5628
2020-10-21,tot,sz,2106
2020-10-21,tot,tg,5277
2020-10-21,tot,ti,9578
2020-10-21,tot,tot,190125
2020-10-21,tot,ur,385
2020-10-21,tot,vd,25898
2020-10-21,tot,vs,8268
2020-10-21,tot,zg,2025
2020-10-21,tot,zh,35950
2020-10-22,immediate,ag,6551
2020-10-22,immediate,ai,52
2020-10-22,immediate,ar,294
2020-10-22,immediate,be,5781
2020-10-22,immediate,bl,1698
2020-10-22,immediate,bs,2207
2020-10-22,immediate,fr,4563
2020-10-22,immediate,ge,8749
2020-10-22,immediate,gl,259
2020-10-22,immediate,gr,1422
2020-10-22,immediate,ju,1425
2020-10-22,immediate,lu,2815
2020-10-22,immediate,ne,3384
2020-10-22,immediate,nw,142
2020-10-22,immediate,ow,108
2020-10-22,immediate,sg,3362
2020-10-22,immediate,sh,556
2020-10-22,immediate,so,1918
2020-10-22,immediate,sz,899
2020-10-22,immediate,tg,1879
2020-10-22,immediate,ti,4453
2020-10-22,immediate,tot,88120
2020-10-22,immediate,ur,213
2020-10-22,immediate,vd,12630
2020-10-22,immediate,vs,5502
2020-10-22,immediate,zg,644
2020-10-22,immediate,zh,16419
2020-10-22,tot,ag,15673
2020-10-22,tot,ai,106
2020-10-22,tot,ar,883
2020-10-22,tot,be,13454
2020-10-22,tot,bl,4885
2020-10-22,tot,bs,3753
2020-10-22,tot,fr,8063
2020-10-22,tot,ge,16398
2020-10-22,tot,gl,680
2020-10-22,tot,gr,2506
2020-10-22,tot,ju,2298
2020-10-22,tot,lu,6713
2020-10-22,tot,ne,6011
2020-10-22,tot,nw,503
2020-10-22,tot,ow,352
2020-10-22,tot,sg,10791
2020-10-22,tot,sh,1822
2020-10-22,tot,so,5633
2020-10-22,tot,sz,2106
2020-10-22,tot,tg,5283
2020-10-22,tot,ti,9598
2020-10-22,tot,tot,190505
2020-10-22,tot,ur,385
2020-10-22,tot,vd,25957
2020-10-22,tot,vs,8304
2020-10-22,tot,zg,2029
2020-10-22,tot,zh,35943
2020-10-23,immediate,ag,6560
2020-10-23,immediate,ai,52
2020-10-23,immediate,ar,294
2020-10-23,immediate,be,5795
2020-10-23,immediate,bl,1709
2020-10-23,immediate,bs,2214
2020-10-23,immediate,fr,4575
2020-10-23,immediate,ge,8755
2020-10-23,immediate,gl,260
2020-10-23,immediate,gr,1435
2020-10-23,immediate,ju,1429
2020-10-23,immediate,lu,2821
2020-10-23,immediate,ne,3387
2020-10-23,immediate,nw,141
2020-10-23,immediate,ow,108
2020-10-23,immediate,sg,3361
2020-10-23,immediate,sh,555
2020-10-23,immediate,so,1920
2020-10-23,immediate,sz,904
2020-10-23,immediate,tg,1877
2020-10-23,immediate,ti,4450
2020-10-23,immediate,tot,88255
2020-10-23,immediate,ur,213
2020-10-23,immediate,vd,12670
2020-10-23,immediate,vs,5495
2020-10-23,immediate,zg,641
2020-10-23,immediate,zh,16438
2020-10-23,tot,ag,15682
2020-10-23,tot,ai,107
2020-10-23,tot,ar,881
2020-10-23,tot,be,13476
2020-10-23,tot,bl,4912
2020-10-23,tot,bs,3765
2020-10-23,tot,fr,8079
2020-10-23,tot,ge,16430
2020-10-23,tot,gl,681
2020-10-23,tot,gr,2524
2020-10-23,tot,ju,2303
2020-10-23,tot,lu,6739
2020-10-23,tot,ne,6023
2020-10-23,tot,nw,500
2020-10-23,tot,ow,352
2020-10-23,tot,sg,10810
2020-10-23,tot,sh,1818
2020-10-23,tot,so,5635
2020-10-23,tot,sz,2116
2020-10-23,tot,tg,5283
2020-10-23,tot,ti,9607
2020-10-23,tot,tot,190886
2020-10-23,tot,ur,383
2020-10-23,tot,vd,26017
2020-10-23,tot,vs,8303
2020-10-23,tot,zg,2025
2020-10-23,tot,zh,36060
2020-10-24,immediate,ag,6566
2020-10-24,immediate,ai,52
2020-10-24,immediate,ar,292
2020-10-24,immediate,be,5810
2020-10-24,immediate,bl,1715
2020-10-24,immediate,bs,2228
2020-10-24,immediate,fr,4569
2020-10-24,immediate,ge,8736
2020-10-24,immediate,gl,259
2020-10-24,immediate,gr,1444
2020-10-24,immediate,ju,1432
2020-10-24,immediate,lu,2829
2020-10-24,immediate,ne,3379
2020-10-24,immediate,nw,141
2020-10-24,immediate,ow,108
2020-10-24,immediate,sg,3352
2020-10-24,immediate,sh,558
2020-10-24,immediate,so,1915
2020-10-24,immediate,sz,906
2020-10-24,immediate,tg,1880
2020-10-24,immediate,ti,4452
2020-10-24,immediate,tot,88326
2020-10-24,immediate,ur,214
2020-10-24,immediate,vd,12675
2020-10-24,immediate,vs,5504
2020-10-24,immediate,zg,644
2020-10-24,immediate,zh,16470
2020-10-24,tot,ag,15692
2020-10-24,tot,ai,107
2020-10-24,tot,ar,878
2020-10-24,tot,be,13496
2020-10-24,tot,bl,4925
2020-10-24,tot,bs,3785
2020-10-24,tot,fr,8078
2020-10-24,tot,ge,16424
2020-10-24,tot,gl,683
2020-10-24,tot,gr,2538
2020-10-24,tot,ju,2308
2020-10-24,tot,lu,6769
2020-10-24,tot,ne,6021
2020-10-24,tot,nw,501
2020-10-24,tot,ow,353
2020-10-24,tot,sg,10818
2020-10-24,tot,sh,1823
2020-10-24,tot,so,5632
2020-10-24,tot,sz,2124
2020-10-24,tot,tg,5290
2020-10-24,tot,ti,9616
2020-10-24,tot,tot,191166
2020-10-24,tot,ur,385
2020-10-24,tot,vd,26037
2020-10-24,tot,vs,8314
2020-10-24,tot,zg,2030
2020-10-24,tot,zh,36164
2020-10-25,immediate,ag,6567
2020-10-25,immediate,ai,52
2020-10-25,immediate,ar,292
2020-10-25,immediate,be,5807
2020-10-25,immediate,bl,1715
2020-10-25,immediate,bs,2227
2020-10-25,immediate,fr,4570
2020-10-25,immediate,ge,8733
2020-10-25,immediate,gl,259
2020-10-25,immediate,gr,1444
2020-10-25,immediate,ju,1432
2020-10-25,immediate,lu,2829
2020-10-25,immediate,ne,3378
2020-10-25,immediate,nw,141
2020-10-25,immediate,ow,108
2020-10-25,immediate,sg,3346
2020-10-25,immediate,sh,558
2020-10-25,immediate,so,1915
2020-10-25,immediate,sz,906
2020-10-25,immediate,tg,1881
2020-10-25,immediate,ti,4449
2020-10-25,immediate,tot,88300
2020-10-25,immediate,ur,214
2020-10-25,immediate,vd,12676
2020-10-25,immediate,vs,5503
2020-10-25,immediate,zg,643
2020-10-25,immediate,zh,16459
2020-10-25,tot,ag,15688
2020-10-25,tot,ai,107
2020-10-25,tot,ar,878
2020-10-25,tot,be,13493
2020-10-25,tot,bl,4924
2020-10-25,tot,bs,3783
2020-10-25,tot,fr,8078
2020-10-25,tot,ge,16415
2020-10-25,tot,gl,682
2020-10-25,tot,gr,2538
2020-10-25,tot,ju,2308
2020-10-25,tot,lu,6767
2020-10-25,tot,ne,6019
2020-10-25,tot,nw,501
2020-10-25,tot,ow,352
2020-10-25,tot,sg,10809
2020-10-25,tot,sh,1823
2020-10-25,tot,so,5631
2020-10-25,tot,sz,2123
2020-10-25,tot,tg,5287
2020-10-25,tot,ti,9611
2020-10-25,tot,tot,191093
2020-10-25,tot,ur,385
2020-10-25,tot,vd,26031
2020-10-25,tot,vs,8313
2020-10-25,tot,zg,2029
2020-10-25,tot,zh,36143
2020-10-26,immediate,ag,6569
2020-10-26,immediate,ai,52
2020-10-26,immediate,ar,292
2020-10-26,immediate,be,5807
2020-10-26,immediate,bl,1715
2020-10-26,immediate,bs,2227
2020-10-26,immediate,fr,4569
2020-10-26,immediate,ge,8733
2020-10-26,immediate,gl,259
2020-10-26,immediate,gr,1443
2020-10-26,immediate,ju,1432
2020-10-26,immediate,lu,2829
2020-10-26,immediate,ne,3378
2020-10-26,immediate,nw,141
2020-10-26,immediate,ow,108
2020-10-26,immediate,sg,3346
2020-10-26,immediate,sh,558
2020-10-26,immediate,so,1915
2020-10-26,immediate,sz,906
2020-10-26,immediate,tg,1880
2020-10-26,immediate,ti,4448
2020-10-26,immediate,tot,88291
2020-10-26,immediate,ur,214
2020-10-26,immediate,vd,12674
2020-10-26,immediate,vs,5502
2020-10-26,immediate,zg,643
2020-10-26,immediate,zh,16455
2020-10-26,tot,ag,15687
2020-10-26,tot,ai,107
2020-10-26,tot,ar,878
2020-10-26,tot,be,13492
2020-10-26,tot,bl,4924
2020-10-26,tot,bs,3783
2020-10-26,tot,fr,8077
2020-10-26,tot,ge,16414
2020-10-26,tot,gl,682
2020-10-26,tot,gr,2537
2020-10-26,tot,ju,2308
2020-10-26,tot,lu,6767
2020-10-26,tot,ne,6019
2020-10-26,tot,nw,501
2020-10-26,tot,ow,352
2020-10-26,tot,sg,10808
2020-10-26,tot,sh,1823
2020-10-26,tot,so,5631
2020-10-26,tot,sz,2123
2020-10-26,tot,tg,5286
2020-10-26,tot,ti,9609
2020-10-26,tot,tot,191062
2020-10-26,tot,ur,385
2020-10-26,tot,vd,26017
2020-10-26,tot,vs,8312
2020-10-26,tot,zg,2029
2020-10-26,tot,zh,36136
2020-10-27,immediate,ag,6584
2020-10-27,immediate,ai,52
2020-10-27,immediate,ar,291
2020-10-27,immediate,be,5814
2020-10-27,immediate,bl,1712
2020-10-27,immediate,bs,2230
2020-10-27,immediate,fr,4569
2020-10-27,immediate,ge,8725
2020-10-27,immediate,gl,260
2020-10-27,immediate,gr,1449
2020-10-27,immediate,ju,1436
2020-10-27,immediate,lu,2830
2020-10-27,immediate,ne,3377
2020-10-27,immediate,nw,141
2020-10-27,immediate,ow,110
2020-10-27,immediate,sg,3361
2020-10-27,immediate,sh,557
2020-10-27,immediate,so,1922
2020-10-27,immediate,sz,903
2020-10-27,immediate,tg,1880
2020-10-27,immediate,ti,4448
2020-10-27,immediate,tot,88414
2020-10-27,immediate,ur,215
2020-10-27,immediate,vd,12674
2020-10-27,immediate,vs,5522
2020-10-27,immediate,zg,644
2020-10-27,immediate,zh,16514
2020-10-27,tot,ag,15742
2020-10-27,tot,ai,105
2020-10-27,tot,ar,877
2020-10-27,tot,be,13505
2020-10-27,tot,bl,4935
2020-10-27,tot,bs,3792
2020-10-27,tot,fr,8073
2020-10-27,tot,ge,16434
2020-10-27,tot,gl,686
2020-10-27,tot,gr,2548
2020-10-27,tot,ju,2314
2020-10-27,tot,lu,6783
2020-10-27,tot,ne,6029
2020-10-27,tot,nw,501
2020-10-27,tot,ow,355
2020-10-27,tot,sg,10835
2020-10-27,tot,sh,1822
2020-10-27,tot,so,5643
2020-10-27,tot,sz,2119
2020-10-27,tot,tg,5297
2020-10-27,tot,ti,9635
2020-10-27,tot,tot,191494
2020-10-27,tot,ur,386
2020-10-27,tot,vd,26030
2020-10-27,tot,vs,8348
2020-10-27,tot,zg,2031
2020-10-27,tot,zh,36296
2020-10-28,immediate,ag,6595
2020-10-28,immediate,ai,53
2020-10-28,immediate,ar,291
2020-10-28,immediate,be,5840
2020-10-28,immediate,bl,1719
2020-10-28,immediate,bs,2230
2020-10-28,immediate,fr,4566
2020-10-28,immediate,ge,8742
2020-10-28,immediate,gl,262
2020-10-28,immediate,gr,1467
2020-10-28,immediate,ju,1442
2020-10-28,immediate,lu,2840
2020-10-28,immediate,ne,3357
2020-10-28,immediate,nw,141
2020-10-28,immediate,ow,111
2020-10-28,immediate,sg,3368
2020-10-28,immediate,sh,558
2020-10-28,immediate,so,1927
2020-10-28,immediate,sz,905
2020-10-28,immediate,tg,1892
2020-10-28,immediate,ti,4458
2020-10-28,immediate,tot,88627
2020-10-28,immediate,ur,214
2020-10-28,immediate,vd,12700
2020-10-28,immediate,vs,5561
2020-10-28,immediate,zg,646
2020-10-28,immediate,zh,16547
2020-10-28,tot,ag,15765
2020-10-28,tot,ai,107
2020-10-28,tot,ar,878
2020-10-28,tot,be,13546
2020-10-28,tot,bl,4950
2020-10-28,tot,bs,3799
2020-10-28,tot,fr,8074
2020-10-28,tot,ge,16471
2020-10-28,tot,gl,689
2020-10-28,tot,gr,2577
2020-10-28,tot,ju,2319
2020-10-28,tot,lu,6803
2020-10-28,tot,ne,6011
2020-10-28,tot,nw,500
2020-10-28,tot,ow,357
2020-10-28,tot,sg,10866
2020-10-28,tot,sh,1827
2020-10-28,tot,so,5679
2020-10-28,tot,sz,2124
2020-10-28,tot,tg,5324
2020-10-28,tot,ti,9668
2020-10-28,tot,tot,192074
2020-10-28,tot,ur,385
2020-10-28,tot,vd,26110
2020-10-28,tot,vs,8402
2020-10-28,tot,zg,2042
2020-10-28,tot,zh,36427
2020-10-29,immediate,ag,6607
2020-10-29,immediate,ai,53
2020-10-29,immediate,ar,288
2020-10-29,immediate,be,5861
2020-10-29,immediate,bl,1727
2020-10-29,immediate,bs,2234
2020-10-29,immediate,fr,4575
2020-10-29,immediate,ge,8749
2020-10-29,immediate,gl,262
2020-10-29,immediate,gr,1479
2020-10-29,immediate,ju,1435
2020-10-29,immediate,lu,2846
2020-10-29,immediate,ne,3358
2020-10-29,immediate,nw,140
2020-10-29,immediate,ow,113
2020-10-29,immediate,sg,3382
2020-10-29,immediate,sh,556
2020-10-29,immediate,so,1922
2020-10-29,immediate,sz,909
2020-10-29,immediate,tg,1898
2020-10-29,immediate,ti,4458
2020-10-29,immediate,tot,88717
2020-10-29,immediate,ur,217
2020-10-29,immediate,vd,12689
2020-10-29,immediate,vs,5590
2020-10-29,immediate,zg,645
2020-10-29,immediate,zh,16529
2020-10-29,tot,ag,15813
2020-10-29,tot,ai,107
2020-10-29,tot,ar,877
2020-10-29,tot,be,13571
2020-10-29,tot,bl,4972
2020-10-29,tot,bs,3805
2020-10-29,tot,fr,8090
2020-10-29,tot,ge,16509
2020-10-29,tot,gl,688
2020-10-29,tot,gr,2601
2020-10-29,tot,ju,2311
2020-10-29,tot,lu,6821
2020-10-29,tot,ne,6017
2020-10-29,tot,nw,505
2020-10-29,tot,ow,356
2020-10-29,tot,sg,10910
2020-10-29,tot,sh,1831
2020-10-29,tot,so,5688
2020-10-29,tot,sz,2137
2020-10-29,tot,tg,5352
2020-10-29,tot,ti,9697
2020-10-29,tot,tot,192470
2020-10-29,tot,ur,386
2020-10-29,tot,vd,26101
2020-10-29,tot,vs,8450
2020-10-29,tot,zg,2046
2020-10-29,tot,zh,36456
2020-10-30,immediate,ag,6599
2020-10-30,immediate,ai,49
2020-10-30,immediate,ar,290
2020-10-30,immediate,be,5854
2020-10-30,immediate,bl,1726
2020-10-30,immediate,bs,2231
2020-10-30,immediate,fr,4583
2020-10-30,immediate,ge,8720
2020-10-30,immediate,gl,262
2020-10-30,immediate,gr,1500
2020-10-30,immediate,ju,1431
2020-10-30,immediate,lu,2857
2020-10-30,immediate,ne,3342
2020-10-30,immediate,nw,139
2020-10-30,immediate,ow,114
2020-10-30,immediate,sg,3391
2020-10-30,immediate,sh,557
2020-10-30,immediate,so,1931
2020-10-30,immediate,sz,908
2020-10-30,immediate,tg,1887
2020-10-30,immediate,ti,4452
2020-10-30,immediate,tot,88717
2020-10-30,immediate,ur,218
2020-10-30,immediate,vd,12665
2020-10-30,immediate,vs,5606
2020-10-30,immediate,zg,641
2020-10-30,immediate,zh,16564
2020-10-30,tot,ag,15804
2020-10-30,tot,ai,103
2020-10-30,tot,ar,876
2020-10-30,tot,be,13556
2020-10-30,tot,bl,4972
2020-10-30,tot,bs,3806
2020-10-30,tot,fr,8106
2020-10-30,tot,ge,16514
2020-10-30,tot,gl,689
2020-10-30,tot,gr,2631
2020-10-30,tot,ju,2307
2020-10-30,tot,lu,6850
2020-10-30,tot,ne,5999
2020-10-30,tot,nw,503
2020-10-30,tot,ow,356
2020-10-30,tot,sg,10929
2020-10-30,tot,sh,1839
2020-10-30,tot,so,5694
2020-10-30,tot,sz,2140
2020-10-30,tot,tg,5325
2020-10-30,tot,ti,9718
2020-10-30,tot,tot,192650
2020-10-30,tot,ur,392
2020-10-30,tot,vd,26062
2020-10-30,tot,vs,8478
2020-10-30,tot,zg,2040
2020-10-30,tot,zh,36581
2020-10-31,immediate,ag,6539
2020-10-31,immediate,ai,49
2020-10-31,immediate,ar,284
2020-10-31,immediate,be,5804
2020-10-31,immediate,bl,1707
2020-10-31,immediate,bs,2222
2020-10-31,immediate,fr,4578
2020-10-31,immediate,ge,8646
2020-10-31,immediate,gl,263
2020-10-31,immediate,gr,1509
2020-10-31,immediate,ju,1426
2020-10-31,immediate,lu,2840
2020-10-31,immediate,ne,3307
2020-10-31,immediate,nw,138
2020-10-31,immediate,ow,112
2020-10-31,immediate,sg,3330
2020-10-31,immediate,sh,551
2020-10-31,immediate,so,1914
2020-10-31,immediate,sz,880
2020-10-31,immediate,tg,1875
2020-10-31,immediate,ti,4373
2020-10-31,immediate,tot,87985
2020-10-31,immediate,ur,213
2020-10-31,immediate,vd,12625
2020-10-31,immediate,vs,5617
2020-10-31,immediate,zg,629
2020-10-31,immediate,zh,16356
2020-10-31,tot,ag,15670
2020-10-31,tot,ai,103
2020-10-31,tot,ar,851
2020-10-31,tot,be,13453
2020-10-31,tot,bl,4922
2020-10-31,tot,bs,3772
2020-10-31,tot,fr,8105
2020-10-31,tot,ge,16400
2020-10-31,tot,gl,691
2020-10-31,tot,gr,2637
2020-10-31,tot,ju,2287
2020-10-31,tot,lu,6811
2020-10-31,tot,ne,5943
2020-10-31,tot,nw,493
2020-10-31,tot,ow,344
2020-10-31,tot,sg,10732
2020-10-31,tot,sh,1832
2020-10-31,tot,so,5647
2020-10-31,tot,sz,2089
2020-10-31,tot,tg,5285
2020-10-31,tot,ti,9581
2020-10-31,tot,tot,191028
2020-10-31,tot,ur,383
2020-10-31,tot,vd,25980
2020-10-31,tot,vs,8498
2020-10-31,tot,zg,1998
2020-10-31,tot,zh,36145
2020-11-01,immediate,ag,6537
2020-11-01,immediate,ai,49
2020-11-01,immediate,ar,283
2020-11-01,immediate,be,5802
2020-11-01,immediate,bl,1705
2020-11-01,immediate,bs,2221
2020-11-01,immediate,fr,4570
2020-11-01,immediate,ge,8624
2020-11-01,immediate,gl,263
2020-11-01,immediate,gr,1509
2020-11-01,immediate,ju,1425
2020-11-01,immediate,lu,2840
2020-11-01,immediate,ne,3299
2020-11-01,immediate,nw,137
2020-11-01,immediate,ow,112
2020-11-01,immediate,sg,3324
2020-11-01,immediate,sh,551
2020-11-01,immediate,so,1915
2020-11-01,immediate,sz,878
2020-11-01,immediate,tg,1871
2020-11-01,immediate,ti,4363
2020-11-01,immediate,tot,87863
2020-11-01,immediate,ur,213
2020-11-01,immediate,vd,12618
2020-11-01,immediate,vs,5599
2020-11-01,immediate,zg,628
2020-11-01,immediate,zh,16329
2020-11-01,tot,ag,15664
2020-11-01,tot,ai,103
2020-11-01,tot,ar,850
2020-11-01,tot,be,13449
2020-11-01,tot,bl,4917
2020-11-01,tot,bs,3771
2020-11-01,tot,fr,8077
2020-11-01,tot,ge,16366
2020-11-01,tot,gl,691
2020-11-01,tot,gr,2637
2020-11-01,tot,ju,2285
2020-11-01,tot,lu,6809
2020-11-01,tot,ne,5935
2020-11-01,tot,nw,491
2020-11-01,tot,ow,343
2020-11-01,tot,sg,10715
2020-11-01,tot,sh,1831
2020-11-01,tot,so,5640
2020-11-01,tot,sz,2083
2020-11-01,tot,tg,5278
2020-11-01,tot,ti,9562
2020-11-01,tot,tot,190780
2020-11-01,tot,ur,382
2020-11-01,tot,vd,25966
2020-11-01,tot,vs,8472
2020-11-01,tot,zg,1997
2020-11-01,tot,zh,36090
2020-11-02,immediate,ag,6537
2020-11-02,immediate,ai,49
2020-11-02,immediate,ar,283
2020-11-02,immediate,be,5801
2020-11-02,immediate,bl,1705
2020-11-02,immediate,bs,2220
2020-11-02,immediate,fr,4569
2020-11-02,immediate,ge,8619
2020-11-02,immediate,gl,263
2020-11-02,immediate,gr,1509
2020-11-02,immediate,ju,1425
2020-11-02,immediate,lu,2840
2020-11-02,immediate,ne,3299
2020-11-02,immediate,nw,137
2020-11-02,immediate,ow,112
2020-11-02,immediate,sg,3321
2020-11-02,immediate,sh,551
2020-11-02,immediate,so,1915
2020-11-02,immediate,sz,878
2020-11-02,immediate,tg,1871
2020-11-02,immediate,ti,4363
2020-11-02,immediate,tot,87844
2020-11-02,immediate,ur,213
2020-11-02,immediate,vd,12614
2020-11-02,immediate,vs,5598
2020-11-02,immediate,zg,628
2020-11-02,immediate,zh,16326
2020-11-02,tot,ag,15661
2020-11-02,tot,ai,103
2020-11-02,tot,ar,849
2020-11-02,tot,be,13449
2020-11-02,tot,bl,4917
2020-11-02,tot,bs,3770
2020-11-02,tot,fr,8073
2020-11-02,tot,ge,16359
2020-11-02,tot,gl,691
2020-11-02,tot,gr,2637
2020-11-02,tot,ju,2285
2020-11-02,tot,lu,6809
2020-11-02,tot,ne,5934
2020-11-02,tot,nw,491
2020-11-02,tot,ow,343
2020-11-02,tot,sg,10710
2020-11-02,tot,sh,1831
2020-11-02,tot,so,5640
2020-11-02,tot,sz,2083
2020-11-02,tot,tg,5276
2020-11-02,tot,ti,9561
2020-11-02,tot,tot,190728
2020-11-02,tot,ur,382
2020-11-02,tot,vd,25947
2020-11-02,tot,vs,8470
2020-11-02,tot,zg,1997
2020-11-02,tot,zh,36084
2020-11-03,immediate,ag,6548
2020-11-03,immediate,ai,50
2020-11-03,immediate,ar,286
2020-11-03,immediate,be,5812
2020-11-03,immediate,bl,1716
2020-11-03,immediate,bs,2227
2020-11-03,immediate,fr,4588
2020-11-03,immediate,ge,8655
2020-11-03,immediate,gl,263
2020-11-03,immediate,gr,1534
2020-11-03,immediate,ju,1435
2020-11-03,immediate,lu,2862
2020-11-03,immediate,ne,3318
2020-11-03,immediate,nw,139
2020-11-03,immediate,ow,113
2020-11-03,immediate,sg,3340
2020-11-03,immediate,sh,548
2020-11-03,immediate,so,1918
2020-11-03,immediate,sz,890
2020-11-03,immediate,tg,1877
2020-11-03,immediate,ti,4372
2020-11-03,immediate,tot,88424
2020-11-03,immediate,ur,214
2020-11-03,immediate,vd,12662
2020-11-03,immediate,vs,5727
2020-11-03,immediate,zg,630
2020-11-03,immediate,zh,16499
2020-11-03,tot,ag,15738
2020-11-03,tot,ai,104
2020-11-03,tot,ar,857
2020-11-03,tot,be,13550
2020-11-03,tot,bl,4951
2020-11-03,tot,bs,3790
2020-11-03,tot,fr,8113
2020-11-03,tot,ge,16438
2020-11-03,tot,gl,692
2020-11-03,tot,gr,2684
2020-11-03,tot,ju,2296
2020-11-03,tot,lu,6865
2020-11-03,tot,ne,5970
2020-11-03,tot,nw,494
2020-11-03,tot,ow,344
2020-11-03,tot,sg,10782
2020-11-03,tot,sh,1829
2020-11-03,tot,so,5672
2020-11-03,tot,sz,2102
2020-11-03,tot,tg,5311
2020-11-03,tot,ti,9625
2020-11-03,tot,tot,192115
2020-11-03,tot,ur,387
2020-11-03,tot,vd,26135
2020-11-03,tot,vs,8616
2020-11-03,tot,zg,2012
2020-11-03,tot,zh,36379
2020-11-04,immediate,ag,6577
2020-11-04,immediate,ai,50
2020-11-04,immediate,ar,290
2020-11-04,immediate,be,5857
2020-11-04,immediate,bl,1722
2020-11-04,immediate,bs,2238
2020-11-04,immediate,fr,4614
2020-11-04,immediate,ge,8658
2020-11-04,immediate,gl,263
2020-11-04,immediate,gr,1558
2020-11-04,immediate,ju,1445
2020-11-04,immediate,lu,2881
2020-11-04,immediate,ne,3315
2020-11-04,immediate,nw,139
2020-11-04,immediate,ow,113
2020-11-04,immediate,sg,3367
2020-11-04,immediate,sh,548
2020-11-04,immediate,so,1919
2020-11-04,immediate,sz,891
2020-11-04,immediate,tg,1891
2020-11-04,immediate,ti,4393
2020-11-04,immediate,tot,88723
2020-11-04,immediate,ur,217
2020-11-04,immediate,vd,12730
2020-11-04,immediate,vs,5729
2020-11-04,immediate,zg,633
2020-11-04,immediate,zh,16484
2020-11-04,tot,ag,15822
2020-11-04,tot,ai,105
2020-11-04,tot,ar,871
2020-11-04,tot,be,13652
2020-11-04,tot,bl,4971
2020-11-04,tot,bs,3809
2020-11-04,tot,fr,8151
2020-11-04,tot,ge,16441
2020-11-04,tot,gl,692
2020-11-04,tot,gr,2728
2020-11-04,tot,ju,2313
2020-11-04,tot,lu,6908
2020-11-04,tot,ne,5975
2020-11-04,tot,nw,499
2020-11-04,tot,ow,346
2020-11-04,tot,sg,10868
2020-11-04,tot,sh,1835
2020-11-04,tot,so,5694
2020-11-04,tot,sz,2104
2020-11-04,tot,tg,5354
2020-11-04,tot,ti,9700
2020-11-04,tot,tot,192981
2020-11-04,tot,ur,394
2020-11-04,tot,vd,26314
2020-11-04,tot,vs,8629
2020-11-04,tot,zg,2020
2020-11-04,tot,zh,36407
2020-11-05,immediate,ag,6528
2020-11-05,immediate,ai,51
2020-11-05,immediate,ar,285
2020-11-05,immediate,be,5808
2020-11-05,immediate,bl,1731
2020-11-05,immediate,bs,2214
2020-11-05,immediate,fr,4553
2020-11-05,immediate,ge,8697
2020-11-05,immediate,gl,264
2020-11-05,immediate,gr,1549
2020-11-05,immediate,ju,1446
2020-11-05,immediate,lu,2847
2020-11-05,immediate,ne,3327
2020-11-05,immediate,nw,140
2020-11-05,immediate,ow,114
2020-11-05,immediate,sg,3322
2020-11-05,immediate,sh,545
2020-11-05,immediate,so,1899
2020-11-05,immediate,sz,922
2020-11-05,immediate,tg,1876
2020-11-05,immediate,ti,4351
2020-11-05,immediate,tot,88538
2020-11-05,immediate,ur,213
2020-11-05,immediate,vd,12610
2020-11-05,immediate,vs,5809
2020-11-05,immediate,zg,631
2020-11-05,immediate,zh,16609
2020-11-05,tot,ag,15733
2020-11-05,tot,ai,105
2020-11-05,tot,ar,862
2020-11-05,tot,be,13592
2020-11-05,tot,bl,4992
2020-11-05,tot,bs,3763
2020-11-05,tot,fr,8039
2020-11-05,tot,ge,16498
2020-11-05,tot,gl,692
2020-11-05,tot,gr,2703
2020-11-05,tot,ju,2311
2020-11-05,tot,lu,6835
2020-11-05,tot,ne,5988
2020-11-05,tot,nw,499
2020-11-05,tot,ow,343
2020-11-05,tot,sg,10760
2020-11-05,tot,sh,1825
2020-11-05,tot,so,5658
2020-11-05,tot,sz,2146
2020-11-05,tot,tg,5312
2020-11-05,tot,ti,9644
2020-11-05,tot,tot,192462
2020-11-05,tot,ur,388
2020-11-05,tot,vd,26085
2020-11-05,tot,vs,8702
2020-11-05,tot,zg,2009
2020-11-05,tot,zh,36603
2020-11-06,immediate,ag,6532
2020-11-06,immediate,ai,51
2020-11-06,immediate,ar,284
2020-11-06,immediate,be,5808
2020-11-06,immediate,bl,1739
2020-11-06,immediate,bs,2214
2020-11-06,immediate,fr,4582
2020-11-06,immediate,ge,8692
2020-11-06,immediate,gl,267
2020-11-06,immediate,gr,1597
2020-11-06,immediate,ju,1445
2020-11-06,immediate,lu,2862
2020-11-06,immediate,ne,3320
2020-11-06,immediate,nw,142
2020-11-06,immediate,ow,113
2020-11-06,immediate,sg,3324
2020-11-06,immediate,sh,550
2020-11-06,immediate,so,1904
2020-11-06,immediate,sz,918
2020-11-06,immediate,tg,1880
2020-11-06,immediate,ti,4355
2020-11-06,immediate,tot,88774
2020-11-06,immediate,ur,213
2020-11-06,immediate,vd,12663
2020-11-06,immediate,vs,5825
2020-11-06,immediate,zg,627
2020-11-06,immediate,zh,16668
2020-11-06,tot,ag,15732
2020-11-06,tot,ai,106
2020-11-06,tot,ar,863
2020-11-06,tot,be,13616
2020-11-06,tot,bl,5007
2020-11-06,tot,bs,3765
2020-11-06,tot,fr,8070
2020-11-06,tot,ge,16505
2020-11-06,tot,gl,695
2020-11-06,tot,gr,2767
2020-11-06,tot,ju,2315
2020-11-06,tot,lu,6846
2020-11-06,tot,ne,5988
2020-11-06,tot,nw,502
2020-11-06,tot,ow,343
2020-11-06,tot,sg,10796
2020-11-06,tot,sh,1833
2020-11-06,tot,so,5670
2020-11-06,tot,sz,2139
