time,sa,value
2019-01-17,sa,115.3
2019-01-18,nsa,132.5
2019-01-18,sa,115.7
2019-01-19,nsa,51.6
2019-01-19,sa,114.3
2019-01-20,nsa,11.6
2019-01-20,sa,113.7
2019-01-21,nsa,143.9
2019-01-21,sa,116.2
2019-01-22,nsa,164.7
2019-01-22,sa,114.1
2019-01-23,nsa,164.6
2019-01-23,sa,113.7
2019-01-24,nsa,157.2
2019-01-24,sa,113.8
2019-01-25,nsa,131.3
2019-01-25,sa,113.8
2019-01-26,nsa,50
2019-01-26,sa,113.3
2019-01-27,nsa,11.5
2019-01-27,sa,114.3
2019-01-28,nsa,140.9
2019-01-28,sa,113.3
2019-01-29,nsa,164
2019-01-29,sa,113.3
2019-01-30,nsa,163.5
2019-01-30,sa,113.4
2019-01-31,nsa,154.9
2019-01-31,sa,112
2019-02-01,nsa,130.2
2019-02-01,sa,113
2019-02-02,nsa,49.6
2019-02-02,sa,113.4
2019-02-03,nsa,11.4
2019-02-03,sa,114.2
2019-02-04,nsa,141.7
2019-02-04,sa,113.7
2019-02-05,nsa,164.2
2019-02-05,sa,113.7
2019-02-06,nsa,164.4
2019-02-06,sa,114.1
2019-02-07,nsa,157.4
2019-02-07,sa,114
2019-02-08,nsa,132.3
2019-02-08,sa,114.7
2019-02-09,nsa,51.2
2019-02-09,sa,114.9
2019-02-10,nsa,11.5
2019-02-10,sa,115.4
2019-02-11,nsa,144.3
2019-02-11,sa,115.6
2019-02-12,nsa,166
2019-02-12,sa,114.8
2019-02-13,nsa,165.7
2019-02-13,sa,115.4
2019-02-14,nsa,156.6
2019-02-14,sa,112.7
2019-02-15,nsa,131.6
2019-02-15,sa,114.1
2019-02-16,nsa,52.1
2019-02-16,sa,115.2
2019-02-17,nsa,11.5
2019-02-17,sa,115.1
2019-02-18,nsa,144.6
2019-02-18,sa,115.1
2019-02-19,nsa,168.3
2019-02-19,sa,116.2
2019-02-20,nsa,166.9
2019-02-20,sa,115.2
2019-02-21,nsa,161.6
2019-02-21,sa,115.6
2019-02-22,nsa,134.6
2019-02-22,sa,115.7
2019-02-23,nsa,52.4
2019-02-23,sa,115.4
2019-02-24,nsa,11.6
2019-02-24,sa,115.1
2019-02-25,nsa,145.6
2019-02-25,sa,115.2
2019-02-26,nsa,168.2
2019-02-26,sa,116
2019-02-27,nsa,168.1
2019-02-27,sa,116.1
2019-02-28,nsa,162.5
2019-02-28,sa,116.2
2019-03-01,nsa,132.3
2019-03-01,sa,113.4
2019-03-02,nsa,52.6
2019-03-02,sa,115.3
2019-03-03,nsa,11.5
2019-03-03,sa,114.1
2019-03-04,nsa,138.7
2019-03-04,sa,115.2
2019-03-05,nsa,163.6
2019-03-05,sa,114.5
2019-03-06,nsa,168.7
2019-03-06,sa,114.2
2019-03-07,nsa,161
2019-03-07,sa,113.5
2019-03-08,nsa,134.3
2019-03-08,sa,113.5
2019-03-09,nsa,52.2
2019-03-09,sa,113.2
2019-03-10,nsa,11.5
2019-03-10,sa,114
2019-03-11,nsa,145.7
2019-03-11,sa,113.4
2019-03-12,nsa,168.6
2019-03-12,sa,113.6
2019-03-13,nsa,168.4
2019-03-13,sa,112.7
2019-03-14,nsa,160.8
2019-03-14,sa,112.2
2019-03-15,nsa,135.8
2019-03-15,sa,113.3
2019-03-16,nsa,53.2
2019-03-16,sa,113.7
2019-03-17,nsa,11.8
2019-03-17,sa,113.4
2019-03-18,nsa,146.4
2019-03-18,sa,113.2
2019-03-19,nsa,169.8
2019-03-19,sa,113.3
2019-03-20,nsa,170.7
2019-03-20,sa,113.9
2019-03-21,nsa,163.5
2019-03-21,sa,113.2
2019-03-22,nsa,138.1
2019-03-22,sa,113.7
2019-03-23,nsa,54.8
2019-03-23,sa,113.3
2019-03-24,nsa,11.9
2019-03-24,sa,113.5
2019-03-25,nsa,148.1
2019-03-25,sa,114.3
2019-03-26,nsa,171.9
2019-03-26,sa,113.4
2019-03-27,nsa,172.3
2019-03-27,sa,113.7
2019-03-28,nsa,166.1
2019-03-28,sa,115.1
2019-03-29,nsa,138.2
2019-03-29,sa,113.9
2019-03-30,nsa,54.6
2019-03-30,sa,115.4
2019-03-31,nsa,11.7
2019-03-31,sa,114
2019-04-01,nsa,148.1
2019-04-01,sa,112.7
2019-04-02,nsa,170.9
2019-04-02,sa,114.8
2019-04-03,nsa,171.9
2019-04-03,sa,114.5
2019-04-04,nsa,165.9
2019-04-04,sa,113.4
2019-04-05,nsa,139.3
2019-04-05,sa,113
2019-04-06,nsa,54.7
2019-04-06,sa,112.5
2019-04-07,nsa,12.2
2019-04-07,sa,113.6
2019-04-08,nsa,150.5
2019-04-08,sa,114
2019-04-09,nsa,172.4
2019-04-09,sa,113.5
2019-04-10,nsa,173.2
2019-04-10,sa,113.8
2019-04-11,nsa,167.9
2019-04-11,sa,114
2019-04-12,nsa,142.1
2019-04-12,sa,115.6
2019-04-13,nsa,59.9
2019-04-13,sa,118.1
2019-04-14,nsa,13.1
2019-04-14,sa,116.9
2019-04-15,nsa,153.5
2019-04-15,sa,117.9
2019-04-16,nsa,175
2019-04-16,sa,117.1
2019-04-17,nsa,170.4
2019-04-17,sa,114.1
2019-04-18,nsa,141.5
2019-04-18,sa,110.5
2019-04-19,nsa,22
2019-04-19,sa,98.7
2019-04-20,nsa,43.3
2019-04-20,sa,114.5
2019-04-21,nsa,4.3
2019-04-21,sa,115.8
2019-04-22,nsa,12.9
2019-04-22,sa,97
2019-04-23,nsa,143.8
2019-04-23,sa,107
2019-04-24,nsa,170.9
2019-04-24,sa,112.2
2019-04-25,nsa,170.1
2019-04-25,sa,116.2
2019-04-26,nsa,142.7
2019-04-26,sa,116.6
2019-04-27,nsa,65.4
2019-04-27,sa,119.1
2019-04-28,nsa,12.9
2019-04-28,sa,115.3
2019-04-29,nsa,147.2
2019-04-29,sa,114.1
2019-04-30,nsa,156.7
2019-04-30,sa,110.9
2019-05-01,nsa,25.3
2019-05-01,sa,112.6
2019-05-02,nsa,158.7
2019-05-02,sa,114.8
2019-05-03,nsa,137.8
2019-05-03,sa,114.1
2019-05-04,nsa,52
2019-05-04,sa,109
2019-05-05,nsa,12
2019-05-05,sa,111
2019-05-06,nsa,146.1
2019-05-06,sa,112.7
2019-05-07,nsa,168.6
2019-05-07,sa,112.9
2019-05-08,nsa,169.9
2019-05-08,sa,111.6
2019-05-09,nsa,162.5
2019-05-09,sa,111.1
2019-05-10,nsa,138.1
2019-05-10,sa,113.2
2019-05-11,nsa,57.6
2019-05-11,sa,111
2019-05-12,nsa,12.1
2019-05-12,sa,112.5
2019-05-13,nsa,147.8
2019-05-13,sa,113.9
2019-05-14,nsa,169.3
2019-05-14,sa,113.8
2019-05-15,nsa,169.9
2019-05-15,sa,111.7
2019-05-16,nsa,164.8
2019-05-16,sa,111.1
2019-05-17,nsa,138
2019-05-17,sa,111.9
2019-05-18,nsa,53.9
2019-05-18,sa,109.3
2019-05-19,nsa,12
2019-05-19,sa,111.6
2019-05-20,nsa,146.8
2019-05-20,sa,110.7
2019-05-21,nsa,167.5
2019-05-21,sa,111.2
2019-05-22,nsa,171.9
2019-05-22,sa,112.7
2019-05-23,nsa,164.8
2019-05-23,sa,110.4
2019-05-24,nsa,138.5
2019-05-24,sa,111.9
2019-05-25,nsa,56
2019-05-25,sa,112.4
2019-05-26,nsa,12.4
2019-05-26,sa,111.8
2019-05-27,nsa,149
2019-05-27,sa,113.5
2019-05-28,nsa,172.7
2019-05-28,sa,115.6
2019-05-29,nsa,153.4
2019-05-29,sa,108.4
2019-05-30,nsa,25.4
2019-05-30,sa,104.6
2019-05-31,nsa,124.6
2019-05-31,sa,117.2
2019-06-01,nsa,53.9
2019-06-01,sa,111.9
2019-06-02,nsa,11.6
2019-06-02,sa,112.6
2019-06-03,nsa,145.8
2019-06-03,sa,112.9
2019-06-04,nsa,169.7
2019-06-04,sa,114.2
2019-06-05,nsa,170.4
2019-06-05,sa,112.5
2019-06-06,nsa,163.1
2019-06-06,sa,112.9
2019-06-07,nsa,136.5
2019-06-07,sa,112
2019-06-08,nsa,58.7
2019-06-08,sa,115.7
2019-06-09,nsa,5.7
2019-06-09,sa,114.3
2019-06-10,nsa,14.8
2019-06-10,sa,107.5
2019-06-11,nsa,155.4
2019-06-11,sa,113.1
2019-06-12,nsa,175.2
2019-06-12,sa,116.8
2019-06-13,nsa,169.5
2019-06-13,sa,117.9
2019-06-14,nsa,142.6
2019-06-14,sa,118.8
2019-06-15,nsa,60.1
2019-06-15,sa,117.4
2019-06-16,nsa,12.2
2019-06-16,sa,113.6
2019-06-17,nsa,146
2019-06-17,sa,114
2019-06-18,nsa,170.5
2019-06-18,sa,115.3
2019-06-19,nsa,160.1
2019-06-19,sa,106.8
2019-06-20,nsa,68.5
2019-06-20,sa,104.7
2019-06-21,nsa,131.2
2019-06-21,sa,115.5
2019-06-22,nsa,53.4
2019-06-22,sa,111.7
2019-06-23,nsa,11.6
2019-06-23,sa,113
2019-06-24,nsa,143.6
2019-06-24,sa,112.7
2019-06-25,nsa,167.1
2019-06-25,sa,113.5
2019-06-26,nsa,166.3
2019-06-26,sa,113.7
2019-06-27,nsa,159.7
2019-06-27,sa,114.5
2019-06-28,nsa,135
2019-06-28,sa,114
2019-06-29,nsa,54.9
2019-06-29,sa,113.8
2019-06-30,nsa,11.7
2019-06-30,sa,113.7
2019-07-01,nsa,141.6
2019-07-01,sa,112.1
2019-07-02,nsa,166
2019-07-02,sa,115.2
2019-07-03,nsa,165.8
2019-07-03,sa,114.4
2019-07-04,nsa,158.2
2019-07-04,sa,114.9
2019-07-05,nsa,133.8
2019-07-05,sa,114.7
2019-07-06,nsa,42.3
2019-07-06,sa,105.1
2019-07-07,nsa,11.7
2019-07-07,sa,115.9
2019-07-08,nsa,143.9
2019-07-08,sa,114.5
2019-07-09,nsa,165.1
2019-07-09,sa,115.2
2019-07-10,nsa,163.4
2019-07-10,sa,114.1
2019-07-11,nsa,156.3
2019-07-11,sa,114.4
2019-07-12,nsa,131.7
2019-07-12,sa,114.4
2019-07-13,nsa,42
2019-07-13,sa,107.1
2019-07-14,nsa,11.3
2019-07-14,sa,112.9
2019-07-15,nsa,142.1
2019-07-15,sa,114.2
2019-07-16,nsa,161
2019-07-16,sa,113.5
2019-07-17,nsa,160.2
2019-07-17,sa,113.1
2019-07-18,nsa,152.5
2019-07-18,sa,113
2019-07-19,nsa,127.7
2019-07-19,sa,112.4
2019-07-20,nsa,39.8
2019-07-20,sa,109.2
2019-07-21,nsa,11.3
2019-07-21,sa,112.8
2019-07-22,nsa,136.4
2019-07-22,sa,111.4
2019-07-23,nsa,155.5
2019-07-23,sa,111
2019-07-24,nsa,154.5
2019-07-24,sa,110.7
2019-07-25,nsa,146.7
2019-07-25,sa,111
2019-07-26,nsa,122.7
2019-07-26,sa,110.5
2019-07-27,nsa,38.3
2019-07-27,sa,109.6
2019-07-28,nsa,10.8
2019-07-28,sa,112.5
2019-07-29,nsa,131.9
2019-07-29,sa,110
2019-07-30,nsa,151
2019-07-30,sa,110.2
2019-07-31,nsa,147.1
2019-07-31,sa,107.9
2019-08-01,nsa,143.1
2019-08-01,sa,111
2019-08-02,nsa,119.6
2019-08-02,sa,110.8
2019-08-03,nsa,37.5
2019-08-03,sa,111.5
2019-08-04,nsa,10.5
2019-08-04,sa,113.1
2019-08-05,nsa,129.9
2019-08-05,sa,110.5
2019-08-06,nsa,149.8
2019-08-06,sa,110.8
2019-08-07,nsa,147.7
2019-08-07,sa,110
2019-08-08,nsa,141.6
2019-08-08,sa,110.4
2019-08-09,nsa,119.4
2019-08-09,sa,111.2
2019-08-10,nsa,37.5
2019-08-10,sa,111.7
2019-08-11,nsa,10.4
2019-08-11,sa,114
2019-08-12,nsa,130.5
2019-08-12,sa,111.9
2019-08-13,nsa,150
2019-08-13,sa,111.7
2019-08-14,nsa,142.5
2019-08-14,sa,108.3
2019-08-15,nsa,124.7
2019-08-15,sa,108.9
2019-08-16,nsa,109.5
2019-08-16,sa,108.8
2019-08-17,nsa,34.6
2019-08-17,sa,109.3
2019-08-18,nsa,10.1
2019-08-18,sa,115.2
2019-08-19,nsa,128.9
2019-08-19,sa,109.2
2019-08-20,nsa,150.8
2019-08-20,sa,110.5
2019-08-21,nsa,151
2019-08-21,sa,110.5
2019-08-22,nsa,146.1
2019-08-22,sa,111.1
2019-08-23,nsa,122.7
2019-08-23,sa,111.8
2019-08-24,nsa,40.2
2019-08-24,sa,108.7
2019-08-25,nsa,11.2
2019-08-25,sa,114.5
2019-08-26,nsa,136
2019-08-26,sa,113.2
2019-08-27,nsa,156
2019-08-27,sa,112
2019-08-28,nsa,156.9
2019-08-28,sa,111.9
2019-08-29,nsa,151.2
2019-08-29,sa,112.2
2019-08-30,nsa,126.2
2019-08-30,sa,112.6
2019-08-31,nsa,41.5
2019-08-31,sa,106.5
2019-09-01,nsa,11.2
2019-09-01,sa,112.6
2019-09-02,nsa,139.6
2019-09-02,sa,113.5
2019-09-03,nsa,160
2019-09-03,sa,112.4
2019-09-04,nsa,160.6
2019-09-04,sa,112.2
2019-09-05,nsa,154.6
2019-09-05,sa,112
2019-09-06,nsa,128.7
2019-09-06,sa,111.7
2019-09-07,nsa,50.8
2019-09-07,sa,111.4
2019-09-08,nsa,11.1
2019-09-08,sa,111.6
2019-09-09,nsa,139.3
2019-09-09,sa,111.6
2019-09-10,nsa,161.6
2019-09-10,sa,111.8
2019-09-11,nsa,162.5
2019-09-11,sa,112
2019-09-12,nsa,155.3
2019-09-12,sa,111.6
2019-09-13,nsa,130.1
2019-09-13,sa,112.3
2019-09-14,nsa,52.2
2019-09-14,sa,112.1
2019-09-15,nsa,11.2
2019-09-15,sa,111.6
2019-09-16,nsa,140.4
2019-09-16,sa,111.5
2019-09-17,nsa,163.9
2019-09-17,sa,112.6
2019-09-18,nsa,164.1
2019-09-18,sa,112.5
2019-09-19,nsa,157.4
2019-09-19,sa,112.1
2019-09-20,nsa,130.2
2019-09-20,sa,111.2
2019-09-21,nsa,52.6
2019-09-21,sa,111.4
2019-09-22,nsa,11.2
2019-09-22,sa,111.8
2019-09-23,nsa,142.1
2019-09-23,sa,111.9
2019-09-24,nsa,163.6
2019-09-24,sa,111.4
2019-09-25,nsa,164.2
2019-09-25,sa,111.1
2019-09-26,nsa,158.2
2019-09-26,sa,111.5
2019-09-27,nsa,135
2019-09-27,sa,114.5
2019-09-28,nsa,55.6
2019-09-28,sa,112.6
2019-09-29,nsa,11.5
2019-09-29,sa,112.2
2019-09-30,nsa,144.8
2019-09-30,sa,112.9
2019-10-01,nsa,169.5
2019-10-01,sa,114.6
2019-10-02,nsa,157.8
2019-10-02,sa,112.3
2019-10-03,nsa,26.4
2019-10-03,sa,100.3
2019-10-04,nsa,131.8
2019-10-04,sa,109.7
2019-10-05,nsa,55.7
2019-10-05,sa,108.6
2019-10-06,nsa,11.1
2019-10-06,sa,109.5
2019-10-07,nsa,145.3
2019-10-07,sa,111.6
2019-10-08,nsa,166.6
2019-10-08,sa,111.8
2019-10-09,nsa,167.5
2019-10-09,sa,112.2
2019-10-10,nsa,159.9
2019-10-10,sa,111.8
2019-10-11,nsa,134.9
2019-10-11,sa,111.8
2019-10-12,nsa,55.3
2019-10-12,sa,112.1
2019-10-13,nsa,11.2
2019-10-13,sa,111.8
2019-10-14,nsa,143.3
2019-10-14,sa,111.9
2019-10-15,nsa,164.9
2019-10-15,sa,111.4
2019-10-16,nsa,166.6
2019-10-16,sa,111.8
2019-10-17,nsa,159.7
2019-10-17,sa,112.1
2019-10-18,nsa,134.2
2019-10-18,sa,111.8
2019-10-19,nsa,54.2
2019-10-19,sa,111.4
2019-10-20,nsa,11.3
2019-10-20,sa,112.3
2019-10-21,nsa,144.2
2019-10-21,sa,112.4
2019-10-22,nsa,166.6
2019-10-22,sa,111.7
2019-10-23,nsa,167.6
2019-10-23,sa,111.5
2019-10-24,nsa,159.7
2019-10-24,sa,111.9
2019-10-25,nsa,135.2
2019-10-25,sa,112.1
2019-10-26,nsa,54.3
2019-10-26,sa,112.7
2019-10-27,nsa,11.8
2019-10-27,sa,112.9
2019-10-28,nsa,148
2019-10-28,sa,115.2
2019-10-29,nsa,167.7
2019-10-29,sa,112.5
2019-10-30,nsa,161.1
2019-10-30,sa,113.3
2019-10-31,nsa,103.2
2019-10-31,sa,98.3
2019-11-01,nsa,56.1
2019-11-01,sa,94.7
2019-11-02,nsa,45.1
2019-11-02,sa,105.2
2019-11-03,nsa,11.2
2019-11-03,sa,110.8
2019-11-04,nsa,145.5
2019-11-04,sa,111.6
2019-11-05,nsa,169.9
2019-11-05,sa,112.9
2019-11-06,nsa,170.2
2019-11-06,sa,113
2019-11-07,nsa,164.1
2019-11-07,sa,112.4
2019-11-08,nsa,137.4
2019-11-08,sa,111.8
2019-11-09,nsa,57.1
2019-11-09,sa,112.5
2019-11-10,nsa,11.7
2019-11-10,sa,112.6
2019-11-11,nsa,144.6
2019-11-11,sa,111.8
2019-11-12,nsa,158.4
2019-11-12,sa,106.4
2019-11-13,nsa,167.8
2019-11-13,sa,112.8
2019-11-14,nsa,163.5
2019-11-14,sa,113.3
2019-11-15,nsa,137.4
2019-11-15,sa,113.3
2019-11-16,nsa,56.1
2019-11-16,sa,113.3
2019-11-17,nsa,12
2019-11-17,sa,112.9
2019-11-18,nsa,146.2
2019-11-18,sa,113.5
2019-11-19,nsa,168.6
2019-11-19,sa,112.7
2019-11-20,nsa,167.8
2019-11-20,sa,111.5
2019-11-21,nsa,163.4
2019-11-21,sa,112.7
2019-11-22,nsa,137.9
2019-11-22,sa,113
2019-11-23,nsa,55.9
2019-11-23,sa,112.3
2019-11-24,nsa,11.9
2019-11-24,sa,112.8
2019-11-25,nsa,148.5
2019-11-25,sa,114
2019-11-26,nsa,168.1
2019-11-26,sa,112.2
2019-11-27,nsa,170.7
2019-11-27,sa,113.5
2019-11-28,nsa,162.9
2019-11-28,sa,112
2019-11-29,nsa,137.6
2019-11-29,sa,112.8
2019-11-30,nsa,56.6
2019-11-30,sa,113.6
2019-12-01,nsa,12.1
2019-12-01,sa,113.1
2019-12-02,nsa,148.3
2019-12-02,sa,113.1
2019-12-03,nsa,169.6
2019-12-03,sa,113
2019-12-04,nsa,171.5
2019-12-04,sa,113.5
2019-12-05,nsa,165.6
2019-12-05,sa,113.2
2019-12-06,nsa,138.8
2019-12-06,sa,113.1
2019-12-07,nsa,58.2
2019-12-07,sa,116.4
2019-12-08,nsa,12.1
2019-12-08,sa,113.5
2019-12-09,nsa,148.3
2019-12-09,sa,113.5
2019-12-10,nsa,171.9
2019-12-10,sa,114.4
2019-12-11,nsa,170.5
2019-12-11,sa,112.9
2019-12-12,nsa,166.2
2019-12-12,sa,113.1
2019-12-13,nsa,139
2019-12-13,sa,112.3
2019-12-14,nsa,60.7
2019-12-14,sa,121.7
2019-12-15,nsa,12.9
2019-12-15,sa,110.2
2019-12-16,nsa,150.8
2019-12-16,sa,113.1
2019-12-17,nsa,169.6
2019-12-17,sa,110
2019-12-18,nsa,165.5
2019-12-18,sa,109
2019-12-19,nsa,149.9
2019-12-19,sa,102.9
2019-12-20,nsa,111.8
2019-12-20,sa,98.3
2019-12-21,nsa,40.5
2019-12-21,sa,106.1
2019-12-22,nsa,10.7
2019-12-22,sa,103.1
2019-12-23,nsa,60.9
2019-12-23,sa,93.9
2019-12-24,nsa,24.2
2019-12-24,sa,83.4
2019-12-25,nsa,3.9
2019-12-25,sa,84.2
2019-12-26,nsa,9.2
2019-12-26,sa,89.7
2019-12-27,nsa,50.4
2019-12-27,sa,104.1
2019-12-28,nsa,26
2019-12-28,sa,123.1
2019-12-29,nsa,9.4
2019-12-29,sa,123.8
2019-12-30,nsa,52
2019-12-30,sa,103.2
2019-12-31,nsa,24.8
2019-12-31,sa,84.7
2020-01-01,nsa,7.5
2020-01-01,sa,79.6
2020-01-02,nsa,68.2
2020-01-02,sa,98.7
2020-01-03,nsa,76.3
2020-01-03,sa,99.6
2020-01-04,nsa,37.2
2020-01-04,sa,98.2
2020-01-05,nsa,9.4
2020-01-05,sa,93.2
2020-01-06,nsa,93.2
2020-01-06,sa,112.1
2020-01-07,nsa,136.8
2020-01-07,sa,100
2020-01-08,nsa,152.9
2020-01-08,sa,109.8
2020-01-09,nsa,151.5
2020-01-09,sa,113.5
2020-01-10,nsa,129.7
2020-01-10,sa,114.4
2020-01-11,nsa,55.4
2020-01-11,sa,119.5
2020-01-12,nsa,11.9
2020-01-12,sa,115.8
2020-01-13,nsa,143.4
2020-01-13,sa,115.4
2020-01-14,nsa,165.6
2020-01-14,sa,115.9
2020-01-15,nsa,165.8
2020-01-15,sa,115.4
2020-01-16,nsa,158.6
2020-01-16,sa,115
2020-01-17,nsa,133.6
2020-01-17,sa,115.8
2020-01-18,nsa,52.5
2020-01-18,sa,116
2020-01-19,nsa,11.6
2020-01-19,sa,114.8
2020-01-20,nsa,145.8
2020-01-20,sa,115.9
2020-01-21,nsa,165.4
2020-01-21,sa,115.6
2020-01-22,nsa,166.1
2020-01-22,sa,115.4
2020-01-23,nsa,159.6
2020-01-23,sa,115.6
2020-01-24,nsa,132.5
2020-01-24,sa,115
2020-01-25,nsa,52.3
2020-01-25,sa,115.1
2020-01-26,nsa,11.5
2020-01-26,sa,115
2020-01-27,nsa,144.3
2020-01-27,sa,115
2020-01-28,nsa,162.9
2020-01-28,sa,114.1
2020-01-29,nsa,165.7
2020-01-29,sa,115.1
2020-01-30,nsa,158.5
2020-01-30,sa,114.9
2020-01-31,nsa,132
2020-01-31,sa,114.6
2020-02-01,nsa,51.4
2020-02-01,sa,114.5
2020-02-02,nsa,11.5
2020-02-02,sa,115.2
2020-02-03,nsa,144.4
2020-02-03,sa,114.8
2020-02-04,nsa,163.5
2020-02-04,sa,115.1
2020-02-05,nsa,164.6
2020-02-05,sa,114.6
2020-02-06,nsa,159.1
2020-02-06,sa,115
2020-02-07,nsa,132.9
2020-02-07,sa,115.1
2020-02-08,nsa,52.5
2020-02-08,sa,115.1
2020-02-09,nsa,11.4
2020-02-09,sa,114.8
2020-02-10,nsa,140.1
2020-02-10,sa,111
2020-02-11,nsa,162.9
2020-02-11,sa,113.9
2020-02-12,nsa,165.3
2020-02-12,sa,115
2020-02-13,nsa,157.1
2020-02-13,sa,112.9
2020-02-14,nsa,133.4
2020-02-14,sa,115.8
2020-02-15,nsa,52.1
2020-02-15,sa,115
2020-02-16,nsa,11.5
2020-02-16,sa,114.3
2020-02-17,nsa,144.8
2020-02-17,sa,114.4
2020-02-18,nsa,165.4
2020-02-18,sa,115.4
2020-02-19,nsa,164.5
2020-02-19,sa,113.6
2020-02-20,nsa,159.3
2020-02-20,sa,113.7
2020-02-21,nsa,131.3
2020-02-21,sa,112.2
2020-02-22,nsa,51.4
2020-02-22,sa,113.1
2020-02-23,nsa,11.3
2020-02-23,sa,114.1
2020-02-24,nsa,136.3
2020-02-24,sa,113.9
2020-02-25,nsa,161
2020-02-25,sa,114.6
2020-02-26,nsa,162.5
2020-02-26,sa,111.9
2020-02-27,nsa,157.1
2020-02-27,sa,111.4
2020-02-28,nsa,134.5
2020-02-28,sa,115.1
2020-02-29,nsa,53.5
2020-02-29,sa,115.8
2020-03-01,nsa,11.8
2020-03-01,sa,115
2020-03-02,nsa,146.4
2020-03-02,sa,115.3
2020-03-03,nsa,167.4
2020-03-03,sa,115
2020-03-04,nsa,170
2020-03-04,sa,116.6
2020-03-05,nsa,162.9
2020-03-05,sa,115.2
2020-03-06,nsa,135.9
2020-03-06,sa,114.9
2020-03-07,nsa,55.2
2020-03-07,sa,115.4
2020-03-08,nsa,11.8
2020-03-08,sa,113.5
2020-03-09,nsa,147.7
2020-03-09,sa,114.9
2020-03-10,nsa,166.8
2020-03-10,sa,113.9
2020-03-11,nsa,169.5
2020-03-11,sa,115.9
2020-03-12,nsa,163.1
2020-03-12,sa,114.5
2020-03-13,nsa,136.8
2020-03-13,sa,114.9
2020-03-14,nsa,54.3
2020-03-14,sa,113.4
2020-03-15,nsa,12.8
2020-03-15,sa,113
2020-03-16,nsa,145.8
2020-03-16,sa,112.5
2020-03-17,nsa,167.1
2020-03-17,sa,112.7
2020-03-18,nsa,166.6
2020-03-18,sa,112.1
2020-03-19,nsa,159.7
2020-03-19,sa,109.8
2020-03-20,nsa,134.5
2020-03-20,sa,111.8
2020-03-21,nsa,51.4
2020-03-21,sa,109.3
2020-03-22,nsa,13.3
2020-03-22,sa,111.9
2020-03-23,nsa,141.3
2020-03-23,sa,105.8
2020-03-24,nsa,159.1
2020-03-24,sa,103.9
2020-03-25,nsa,157.3
2020-03-25,sa,102.2
2020-03-26,nsa,148.5
2020-03-26,sa,96.3
2020-03-27,nsa,122.2
2020-03-27,sa,97.8
2020-03-28,nsa,43.5
2020-03-28,sa,101.2
2020-03-29,nsa,11.7
2020-03-29,sa,110.8
2020-03-30,nsa,132.2
2020-03-30,sa,98.9
2020-03-31,nsa,148.3
2020-03-31,sa,93.1
2020-04-01,nsa,146.9
2020-04-01,sa,90.4
2020-04-02,nsa,140.3
2020-04-02,sa,90.6
2020-04-03,nsa,117.4
2020-04-03,sa,94.3
2020-04-04,nsa,43.8
2020-04-04,sa,100.5
2020-04-05,nsa,13.2
2020-04-05,sa,110.5
2020-04-06,nsa,130.9
2020-04-06,sa,94.2
2020-04-07,nsa,148
2020-04-07,sa,91.4
2020-04-08,nsa,145.2
2020-04-08,sa,87.7
2020-04-09,nsa,119.6
2020-04-09,sa,86.2
2020-04-10,nsa,32.8
2020-04-10,sa,108.1
2020-04-11,nsa,25.9
2020-04-11,sa,97.7
2020-04-12,nsa,5.6
2020-04-12,sa,113.4
2020-04-13,nsa,18.9
2020-04-13,sa,100.2
2020-04-14,nsa,125.6
2020-04-14,sa,91.2
2020-04-15,nsa,147.5
2020-04-15,sa,91.2
2020-04-16,nsa,143.6
2020-04-16,sa,91.5
2020-04-17,nsa,121.6
2020-04-17,sa,99.2
2020-04-18,nsa,46.8
2020-04-18,sa,104.7
2020-04-19,nsa,14.3
2020-04-19,sa,114.3
2020-04-20,nsa,129.1
2020-04-20,sa,92.2
2020-04-21,nsa,147
2020-04-21,sa,89.8
2020-04-22,nsa,146.4
2020-04-22,sa,92.2
2020-04-23,nsa,142.6
2020-04-23,sa,91.1
2020-04-24,nsa,119.1
2020-04-24,sa,93.8
2020-04-25,nsa,44
2020-04-25,sa,97.6
2020-04-26,nsa,15.1
2020-04-26,sa,112.4
2020-04-27,nsa,132.6
2020-04-27,sa,96.4
2020-04-28,nsa,151
2020-04-28,sa,96.5
2020-04-29,nsa,152.2
2020-04-29,sa,97.1
2020-04-30,nsa,126
2020-04-30,sa,84.6
2020-05-01,nsa,38.3
2020-05-01,sa,108.4
2020-05-02,nsa,26.7
2020-05-02,sa,90.2
2020-05-03,nsa,15.5
2020-05-03,sa,115.2
2020-05-04,nsa,130.5
2020-05-04,sa,97.5
2020-05-05,nsa,153.7
2020-05-05,sa,96.2
2020-05-06,nsa,152.2
2020-05-06,sa,96.9
2020-05-07,nsa,146.6
2020-05-07,sa,95.3
2020-05-08,nsa,123.3
2020-05-08,sa,98.2
2020-05-09,nsa,43.7
2020-05-09,sa,100.2
2020-05-10,nsa,15.6
2020-05-10,sa,114.2
2020-05-11,nsa,133
2020-05-11,sa,95.6
2020-05-12,nsa,156
2020-05-12,sa,99.9
2020-05-13,nsa,156.9
2020-05-13,sa,101.2
2020-05-14,nsa,150.6
2020-05-14,sa,99.3
2020-05-15,nsa,126.6
2020-05-15,sa,101.8
2020-05-16,nsa,47.4
2020-05-16,sa,101.9
2020-05-17,nsa,16.8
2020-05-17,sa,114.2
2020-05-18,nsa,140
2020-05-18,sa,103.7
2020-05-19,nsa,161.6
2020-05-19,sa,104.7
